Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
2,9.51,6.73,0.0368,0.4471,0.136,BCC,2,12.9821,0.0368,31.68,14.01,0.0926,0.0363,0.2688,0.4369,BCC,2,1.75,4.1575,0.0368,0.4471,0.4002,0.136,0.4369,0.0724,BCC,2,12.9821,4.1575,0.0368,0.1093,0.0363,0.4369,0.2676,BCC,2,24.4101,1.75,4.1575,38.4,0.0368,14.01,0.4471,0.4002,BCC
4,11.204,6.85,0.0429,0.5182,0.1398,BCC,4,12.9245,0.0429,34.4,14.064,0.0893,0.0402,0.2942,0.3764,BCC,4,1.75,4.1625,0.0429,0.5182,0.3612,0.1398,0.3764,0.0678,BCC,4,12.9245,4.1625,0.0429,0.1026,0.0402,0.3764,0.2183,BCC,4,23.7103,1.75,4.1625,44.32,0.0429,14.064,0.5182,0.3612,BCC
4,10.2255,6.915,0.0383,0.452,0.1372,BCC,4,12.8287,0.0383,33.36,12.4925,0.0854,0.0356,0.3015,0.3711,BCC,4,1.65,4.1925,0.0383,0.452,0.3823,0.1372,0.3711,0.0687,BCC,4,12.8287,4.1925,0.0383,0.0975,0.0356,0.3711,0.2327,BCC,4,24.2485,1.65,4.1925,43.025,0.0383,12.4925,0.452,0.3823,BCC
4,9.8675,7.015,0.0399,0.4474,0.1472,BCC,4,12.6875,0.0399,31.6,12.356,0.0807,0.032,0.2895,0.3566,BCC,4,1.65,4.2125,0.0399,0.4474,0.3993,0.1472,0.3566,0.07,BCC,4,12.6875,4.2125,0.0399,0.0912,0.032,0.3566,0.2331,BCC,4,39.6289,1.65,4.2125,44.055,0.0399,12.356,0.4474,0.3993,BCC
4,7.9765,12.98,0.0367,0.1423,0.0899,FCC,4,13.6225,0.0367,59.7,22.84,0.0512,0.0532,0.5797,0.3666,FCC,4,1.7,4.659,0.0367,0.1423,0.1716,0.0899,0.3666,0.1849,FCC,4,13.6225,4.659,0.0367,0.2393,0.0532,0.3666,0.3478,FCC,4,9.5312,1.7,4.659,71,0.0367,22.84,0.1423,0.1716,FCC
2,8.1575,13,0.0323,0.1235,0.0684,FCC,2,13.0175,0.0323,65.41,19.9,0.0489,0.0644,0.6132,0.3272,FCC,2,1.9,4.824,0.0323,0.1235,0.17,0.0684,0.3272,0.1736,FCC,2,13.0175,4.824,0.0323,0.2125,0.0644,0.3272,0.3358,FCC,2,6.23,1.9,4.824,72.85,0.0323,19.9,0.1235,0.17,FCC
3,8.176,12.965,0.0369,0.1378,0.0799,FCC,3,13.6225,0.0369,65.63,22.413,0.0542,0.063,0.6664,0.3583,FCC,3,1.8,4.8315,0.0369,0.1378,0.1727,0.0799,0.3583,0.1892,FCC,3,13.6225,4.8315,0.0369,0.2291,0.063,0.3583,0.3654,FCC,3,8.3391,1.8,4.8315,72.79,0.0369,22.413,0.1378,0.1727,FCC
3,8.1245,12.89,0.0367,0.1373,0.0792,FCC,3,13.8809,0.0367,65.72,22.3535,0.0535,0.0632,0.6382,0.3583,FCC,3,1.8,4.799,0.0367,0.1373,0.1727,0.0792,0.3583,0.1903,FCC,3,13.8809,4.799,0.0367,0.2294,0.0632,0.3583,0.3648,FCC,3,9.8443,1.8,4.799,72.705,0.0367,22.3535,0.1373,0.1727,FCC
2,8.2055,13.1,0.0316,0.1226,0.0687,FCC,2,13.0175,0.0316,71.075,21.7065,0.0489,0.0626,0.6276,0.3497,FCC,2,1.9,4.849,0.0316,0.1226,0.1698,0.0687,0.3497,0.18,FCC,2,13.0175,4.849,0.0316,0.2109,0.0626,0.3497,0.3655,FCC,2,6.0574,1.9,4.849,70.795,0.0316,21.7065,0.1226,0.1698,FCC
1,7.743,13.485,0.0483,0.1714,0.1021,BCC+FCC,1,14.0696,0.0483,42.415,24.554,0.0626,0.0599,0.6383,0.387,BCC+FCC,1,1.65,4.6705,0.0483,0.1714,0.2346,0.1021,0.387,0.1773,BCC+FCC,1,14.0696,4.6705,0.0483,0.3026,0.0599,0.387,0.316,BCC+FCC,1,773.4904,1.65,4.6705,72.605,0.0483,24.554,0.1714,0.2346,BCC+FCC
1,7.693,13.58,0.0478,0.1732,0.1016,BCC+FCC,1,13.6346,0.0478,45.61,25.3925,0.0613,0.0502,0.6333,0.4026,BCC+FCC,1,1.6,4.613,0.0478,0.1732,0.2337,0.1016,0.4026,0.1797,BCC+FCC,1,13.6346,4.613,0.0478,0.3063,0.0502,0.4026,0.324,BCC+FCC,1,8.5789,1.6,4.613,70.725,0.0478,25.3925,0.1732,0.2337,BCC+FCC
1,7.5525,12.81,0.0431,0.1705,0.094,BCC+FCC,1,13.6346,0.0431,46.595,24.2565,0.0617,0.0508,0.5841,0.3805,BCC+FCC,1,1.65,4.598,0.0431,0.1705,0.2321,0.094,0.3805,0.1904,BCC+FCC,1,13.6346,4.598,0.0431,0.3049,0.0508,0.3805,0.3149,BCC+FCC,1,37.0965,1.65,4.598,75.795,0.0431,24.2565,0.1705,0.2321,BCC+FCC
1,7.8755,13.77,0.045,0.1602,0.1019,BCC+FCC,1,14.2397,0.045,49.45,23.784,0.0608,0.0656,0.7073,0.3806,BCC+FCC,1,1.75,4.753,0.045,0.1602,0.2338,0.1019,0.3806,0.171,BCC+FCC,1,14.2397,4.753,0.045,0.287,0.0656,0.3806,0.3236,BCC+FCC,1,9.5889,1.75,4.753,70.78,0.045,23.784,0.1602,0.2338,BCC+FCC
1,7.838,13.15,0.0467,0.1636,0.0911,BCC+FCC,1,13.3809,0.0467,44.28,22.232,0.0646,0.0688,0.6956,0.3598,BCC+FCC,1,1.8,4.803,0.0467,0.1636,0.2354,0.0911,0.3598,0.1841,BCC+FCC,1,13.3809,4.803,0.0467,0.2904,0.0688,0.3598,0.3243,BCC+FCC,1,3.829,1.8,4.803,76.02,0.0467,22.232,0.1636,0.2354,BCC+FCC
1,7.844,13.83,0.0502,0.1736,0.1064,BCC+FCC,1,14.0984,0.0502,46.36,26.54,0.0638,0.0601,0.7363,0.4239,BCC+FCC,1,1.6,4.703,0.0502,0.1736,0.2357,0.1064,0.4239,0.1884,BCC+FCC,1,14.0984,4.703,0.0502,0.3034,0.0601,0.4239,0.3591,BCC+FCC,1,352.9766,1.6,4.703,68.84,0.0502,26.54,0.1736,0.2357,BCC+FCC
1,7.8455,14,0.0511,0.1758,0.1068,BCC+FCC,1,13.8401,0.0511,46.96,26.7195,0.0636,0.0563,0.7466,0.4377,BCC+FCC,1,1.55,4.678,0.0511,0.1758,0.2358,0.1068,0.4377,0.1888,BCC+FCC,1,13.8401,4.678,0.0511,0.3061,0.0563,0.4377,0.3671,BCC+FCC,1,15.9695,1.55,4.678,67.045,0.0511,26.7195,0.1758,0.2358,BCC+FCC
1,7.7875,13.61,0.0474,0.1697,0.1025,BCC+FCC,1,14.5697,0.0474,59.58,26.8,0.0625,0.0588,0.7212,0.4302,BCC+FCC,1,1.65,4.688,0.0474,0.1697,0.235,0.1025,0.4302,0.1978,BCC+FCC,1,14.5697,4.688,0.0474,0.3002,0.0588,0.4302,0.3808,BCC+FCC,1,135.8713,1.65,4.688,68.41,0.0474,26.8,0.1697,0.235,BCC+FCC
1,7.8665,14.015,0.043,0.1595,0.1037,BCC+FCC,1,14.3234,0.043,75.7,25.388,0.0591,0.0574,0.7146,0.4502,BCC+FCC,1,1.7,4.7055,0.043,0.1595,0.2334,0.1037,0.4502,0.1919,BCC+FCC,1,14.3234,4.7055,0.043,0.2877,0.0574,0.4502,0.4185,BCC+FCC,1,217.7672,1.7,4.7055,62.565,0.043,25.388,0.1595,0.2334,BCC+FCC
1,7.3105,13.195,0.0524,0.1896,0.1003,BCC+FCC,1,14.0221,0.0524,40.15,28.212,0.0688,0.0586,0.6608,0.4247,BCC+FCC,1,1.65,4.6195,0.0524,0.1896,0.2828,0.1003,0.4247,0.2041,BCC+FCC,1,14.0221,4.6195,0.0524,0.354,0.0586,0.4247,0.3348,BCC+FCC,1,9.3291,1.65,4.6195,74.915,0.0524,28.212,0.1896,0.2828,BCC+FCC
1,7.259,13.12,0.0502,0.1865,0.0984,BCC+FCC,1,13.8809,0.0502,42.06,28.144,0.0672,0.0529,0.6471,0.425,BCC+FCC,1,1.65,4.587,0.0502,0.1865,0.2809,0.0984,0.425,0.2044,BCC+FCC,1,13.8809,4.587,0.0502,0.3515,0.0529,0.425,0.333,BCC+FCC,1,15.2941,1.65,4.587,74.83,0.0502,28.144,0.1865,0.2809,BCC+FCC
1,7.444,14.015,0.0537,0.1904,0.1042,BCC+FCC,1,13.7759,0.0537,57.925,29.418,0.0681,0.0523,0.7844,0.4902,BCC+FCC,1,1.6,4.6195,0.0537,0.1904,0.2844,0.1042,0.4902,0.2124,BCC+FCC,1,13.7759,4.6195,0.0537,0.3533,0.0523,0.4902,0.4089,BCC+FCC,1,294.6051,1.6,4.6195,65.565,0.0537,29.418,0.1904,0.2844,BCC+FCC
1,7.555,13.995,0.0444,0.164,0.0985,BCC+FCC,1,14.5697,0.0444,69.13,26.271,0.0648,0.0684,0.7384,0.4275,BCC+FCC,1,1.9,4.7445,0.0444,0.164,0.2824,0.0985,0.4275,0.1881,BCC+FCC,1,14.5697,4.7445,0.0444,0.3194,0.0684,0.4275,0.3744,BCC+FCC,1,3.4696,1.9,4.7445,67.39,0.0444,26.271,0.164,0.2824,BCC+FCC
1,7.781,15.485,0.0414,0.1577,0.1151,BCC+FCC,1,13.7759,0.0414,79.675,19.695,0.0591,0.0615,0.8165,0.4213,BCC+FCC,1,1.8,4.7345,0.0414,0.1577,0.2806,0.1151,0.4213,0.1426,BCC+FCC,1,13.7759,4.7345,0.0414,0.3107,0.0615,0.4213,0.3505,BCC+FCC,1,8.6905,1.8,4.7345,55.025,0.0414,19.695,0.1577,0.2806,BCC+FCC
1,7.395,12.935,0.0496,0.1744,0.0909,BCC+FCC,1,13.4171,0.0496,72.2,31.029,0.0697,0.0678,0.7357,0.4667,BCC+FCC,1,1.8,4.7295,0.0496,0.1744,0.2847,0.0909,0.4667,0.2401,BCC+FCC,1,13.4171,4.7295,0.0496,0.3328,0.0678,0.4667,0.4367,BCC+FCC,1,2.585,1.8,4.7295,71.91,0.0496,31.029,0.1744,0.2847,BCC+FCC
1,7.5975,14.315,0.0439,0.1636,0.1028,BCC+FCC,1,13.9813,0.0439,87.13,25.808,0.0639,0.0626,0.7089,0.4908,BCC+FCC,1,1.85,4.7295,0.0439,0.1636,0.2827,0.1028,0.4908,0.1975,BCC+FCC,1,13.9813,4.7295,0.0439,0.3194,0.0626,0.4908,0.4624,BCC+FCC,1,4.5126,1.85,4.7295,59.26,0.0439,25.808,0.1636,0.2827,BCC+FCC
1,7.4585,13.715,0.043,0.1615,0.0957,BCC+FCC,1,13.6225,0.043,82.55,28.542,0.0642,0.0611,0.6575,0.4998,BCC+FCC,1,1.85,4.6895,0.043,0.1615,0.2822,0.0957,0.4998,0.2191,BCC+FCC,1,13.6225,4.6895,0.043,0.318,0.0611,0.4998,0.477,BCC+FCC,1,3.9488,1.85,4.6895,62.535,0.043,28.542,0.1615,0.2822,BCC+FCC
1,7.5115,13.96,0.0455,0.1685,0.1009,BCC+FCC,1,13.6225,0.0455,86.005,27.8425,0.0653,0.0604,0.6968,0.5114,BCC+FCC,1,1.8,4.697,0.0455,0.1685,0.2833,0.1009,0.5114,0.216,BCC+FCC,1,13.6225,4.697,0.0455,0.3261,0.0604,0.5114,0.4842,BCC+FCC,1,4.8871,1.8,4.697,60.825,0.0455,27.8425,0.1685,0.2833,BCC+FCC
1,7.4015,15.885,0.0552,0.1879,0.1126,BCC+FCC,1,13.1634,0.0552,38.6,22.958,0.0682,0.0592,0.8052,0.4483,BCC+FCC,1,1.7,4.6385,0.0552,0.1879,0.3265,0.1126,0.4483,0.1398,BCC+FCC,1,13.1634,4.6385,0.0552,0.3697,0.0592,0.4483,0.2995,BCC+FCC,1,8.4215,1.7,4.6385,58.86,0.0552,22.958,0.1879,0.3265,BCC+FCC
1,7.375,15.435,0.0464,0.1699,0.1139,BCC+FCC,1,14.0696,0.0464,57.265,23.485,0.0646,0.0691,0.7922,0.4042,BCC+FCC,1,1.95,4.6985,0.0464,0.1699,0.3242,0.1139,0.4042,0.1304,BCC+FCC,1,14.0696,4.6985,0.0464,0.3511,0.0691,0.4042,0.2703,BCC+FCC,1,3.7438,1.95,4.6985,62.165,0.0464,23.485,0.1699,0.3242,BCC+FCC
1,7.17,14.615,0.0526,0.1915,0.108,BCC+FCC,1,14.4284,0.0526,52.58,28.255,0.0694,0.0577,0.7874,0.4754,BCC+FCC,1,1.75,4.6085,0.0526,0.1915,0.3252,0.108,0.4754,0.1887,BCC+FCC,1,14.4284,4.6085,0.0526,0.3795,0.0577,0.4754,0.3603,BCC+FCC,1,7.6197,1.75,4.6085,65.15,0.0526,28.255,0.1915,0.3252,BCC+FCC
1,6.992,13.225,0.0487,0.179,0.0967,BCC+FCC,1,13.8809,0.0487,48.95,28.332,0.07,0.068,0.7203,0.4325,BCC+FCC,1,1.85,4.6435,0.0487,0.179,0.3224,0.0967,0.4325,0.2125,BCC+FCC,1,13.8809,4.6435,0.0487,0.3657,0.068,0.4325,0.3448,BCC+FCC,1,2.4498,1.85,4.6435,75.46,0.0487,28.332,0.179,0.3224,BCC+FCC
1,7.3855,14.915,0.048,0.1719,0.108,BCC+FCC,1,13.8401,0.048,59.55,25.555,0.0684,0.0733,0.8245,0.4237,BCC+FCC,1,2,4.7735,0.048,0.1719,0.3258,0.108,0.4237,0.1596,BCC+FCC,1,13.8401,4.7735,0.048,0.3524,0.0733,0.4237,0.3238,BCC+FCC,1,2.2833,2,4.7735,65.35,0.048,25.555,0.1719,0.3258,BCC+FCC
1,7.4665,15.125,0.0437,0.1607,0.1037,BCC+FCC,1,12.8046,0.0437,70.24,24.526,0.0658,0.0733,0.8231,0.4089,BCC+FCC,1,2.1,4.8235,0.0437,0.1607,0.3249,0.1037,0.4089,0.1463,BCC+FCC,1,12.8046,4.8235,0.0437,0.339,0.0733,0.4089,0.3121,BCC+FCC,1,1.8471,2.1,4.8235,63.44,0.0437,24.526,0.1607,0.3249,BCC+FCC
1,7.33,15.23,0.0464,0.1733,0.1114,BCC+FCC,1,14.4284,0.0464,80.1,23.8135,0.0659,0.0634,0.7878,0.4712,BCC+FCC,1,1.9,4.676,0.0464,0.1733,0.3249,0.1114,0.4712,0.1703,BCC+FCC,1,14.4284,4.676,0.0464,0.3564,0.0634,0.4712,0.3904,BCC+FCC,1,4.3972,1.9,4.676,57.395,0.0464,23.8135,0.1733,0.3249,BCC+FCC
1,7.4595,15.175,0.042,0.1576,0.103,BCC+FCC,1,13.0871,0.042,85.48,24.426,0.0649,0.0713,0.7791,0.4371,BCC+FCC,1,2.1,4.8085,0.042,0.1576,0.3246,0.103,0.4371,0.1556,BCC+FCC,1,13.0871,4.8085,0.042,0.3363,0.0713,0.4371,0.3636,BCC+FCC,1,1.9667,2.1,4.8085,59.16,0.042,24.426,0.1576,0.3246,BCC+FCC
1,7.507,15.64,0.0426,0.1618,0.1123,BCC+FCC,1,12.9458,0.0426,97.295,18.8725,0.0644,0.0663,0.7634,0.4546,BCC+FCC,1,2,4.776,0.0426,0.1618,0.3249,0.1123,0.4546,0.1485,BCC+FCC,1,12.9458,4.776,0.0426,0.3413,0.0663,0.4546,0.4044,BCC+FCC,1,2.6094,2,4.776,51.375,0.0426,18.8725,0.1618,0.3249,BCC+FCC
1,6.9605,15.265,0.0428,0.169,0.1078,BCC+FCC,1,12.6233,0.0428,53.98,23.404,0.0675,0.075,0.7265,0.3864,BCC+FCC,1,2.15,4.6725,0.0428,0.169,0.3608,0.1078,0.3864,0.1169,BCC+FCC,1,12.6233,4.6725,0.0428,0.376,0.075,0.3864,0.2204,BCC+FCC,1,1.7979,2.15,4.6725,66.82,0.0428,23.404,0.169,0.3608,BCC+FCC
1,6.9445,14.95,0.0521,0.1876,0.1111,BCC+FCC,1,13.7759,0.0521,43.47,26.628,0.0726,0.0744,0.7639,0.4332,BCC+FCC,1,2,4.68,0.0521,0.1876,0.3638,0.1111,0.4332,0.1571,BCC+FCC,1,13.7759,4.68,0.0521,0.3972,0.0744,0.4332,0.2887,BCC+FCC,1,2.0817,2,4.68,68.41,0.0521,26.628,0.1876,0.3638,BCC+FCC
1,6.857,14.425,0.0516,0.186,0.1064,BCC+FCC,1,13.4171,0.0516,43.18,26.869,0.0729,0.075,0.7411,0.4296,BCC+FCC,1,2,4.6725,0.0516,0.186,0.3625,0.1064,0.4296,0.1715,BCC+FCC,1,13.4171,4.6725,0.0516,0.3963,0.075,0.4296,0.2971,BCC+FCC,1,1.8198,2,4.6725,71.77,0.0516,26.869,0.186,0.3625,BCC+FCC
1,6.974,15.085,0.0472,0.1758,0.1081,BCC+FCC,1,13.6346,0.0472,56.57,25.722,0.0703,0.0756,0.7892,0.4241,BCC+FCC,1,2.1,4.6975,0.0472,0.1758,0.3628,0.1081,0.4241,0.1511,BCC+FCC,1,13.6346,4.6975,0.0472,0.3832,0.0756,0.4241,0.2895,BCC+FCC,1,1.8372,2.1,4.6975,66.415,0.0472,25.722,0.1758,0.3628,BCC+FCC
1,6.9205,15.205,0.0454,0.174,0.1094,BCC+FCC,1,14.3234,0.0454,68.54,26.215,0.068,0.0675,0.7757,0.4529,BCC+FCC,1,2.05,4.6325,0.0454,0.174,0.3611,0.1094,0.4529,0.1628,BCC+FCC,1,14.3234,4.6325,0.0454,0.3828,0.0675,0.4529,0.3284,BCC+FCC,1,2.5805,2.05,4.6325,62.395,0.0454,26.215,0.174,0.3611,BCC+FCC
1,7.039,14.98,0.0532,0.1851,0.1095,BCC+FCC,1,13.1587,0.0532,56.335,28.0355,0.0741,0.0769,0.8708,0.4596,BCC+FCC,1,2.05,4.755,0.0532,0.1851,0.366,0.1095,0.4596,0.1771,BCC+FCC,1,13.1587,4.755,0.0532,0.3924,0.0769,0.4596,0.3467,BCC+FCC,1,1.5926,2.05,4.755,66.095,0.0532,28.0355,0.1851,0.366,BCC+FCC
1,7.1225,15.895,0.0525,0.1864,0.1172,BCC+FCC,1,13.9646,0.0525,79.55,23.091,0.0714,0.0685,0.8912,0.4958,BCC+FCC,1,1.95,4.6975,0.0525,0.1864,0.366,0.1172,0.4958,0.1648,BCC+FCC,1,13.9646,4.6975,0.0525,0.3941,0.0685,0.4958,0.3898,BCC+FCC,1,2.6298,1.95,4.6975,54.865,0.0525,23.091,0.1864,0.366,BCC+FCC
1,6.9805,14.955,0.0493,0.1773,0.1075,BCC+FCC,1,13.9646,0.0493,78.8,28.373,0.0715,0.0727,0.8144,0.4961,BCC+FCC,1,2.05,4.7075,0.0493,0.1773,0.3644,0.1075,0.4961,0.1915,BCC+FCC,1,13.9646,4.7075,0.0493,0.3849,0.0727,0.4961,0.4045,BCC+FCC,1,1.8777,2.05,4.7075,61.73,0.0493,28.373,0.1773,0.3644,BCC+FCC
1,7.119,15.92,0.0515,0.1848,0.1166,BCC+FCC,1,13.6346,0.0515,87.945,21.3275,0.0708,0.0667,0.8619,0.5038,BCC+FCC,1,1.95,4.69,0.0515,0.1848,0.3659,0.1166,0.5038,0.1667,BCC+FCC,1,13.6346,4.69,0.0515,0.3928,0.0667,0.5038,0.4134,BCC+FCC,1,2.6884,1.95,4.69,52.725,0.0515,21.3275,0.1848,0.3659,BCC+FCC
1,7.0095,15.455,0.0455,0.1704,0.1101,BCC+FCC,1,13.3763,0.0455,90.05,23.267,0.0681,0.066,0.7446,0.5054,BCC+FCC,1,2.05,4.6675,0.0455,0.1704,0.3633,0.1101,0.5054,0.1768,BCC+FCC,1,13.3763,4.6675,0.0455,0.3779,0.066,0.5054,0.433,BCC+FCC,1,2.319,2.05,4.6675,54.005,0.0455,23.267,0.1704,0.3633,BCC+FCC
1,6.9735,15.005,0.0474,0.1715,0.1066,BCC+FCC,1,13.3763,0.0474,90.28,27.075,0.0701,0.0694,0.7558,0.5276,BCC+FCC,1,2.05,4.6925,0.0474,0.1715,0.364,0.1066,0.5276,0.1978,BCC+FCC,1,13.3763,4.6925,0.0474,0.3786,0.0694,0.5276,0.4576,BCC+FCC,1,1.8981,2.05,4.6925,57.45,0.0474,27.075,0.1715,0.364,BCC+FCC
1,6.975,15.175,0.0483,0.1759,0.1094,BCC+FCC,1,13.3763,0.0483,90.955,25.577,0.0698,0.066,0.7644,0.5353,BCC+FCC,1,2,4.6675,0.0483,0.1759,0.3641,0.1094,0.5353,0.1956,BCC+FCC,1,13.3763,4.6675,0.0483,0.3844,0.066,0.5353,0.463,BCC+FCC,1,2.2774,2,4.6675,55.655,0.0483,25.577,0.1759,0.3641,BCC+FCC
1,7.0905,15.665,0.0422,0.1608,0.1082,BCC+FCC,1,12.6995,0.0422,92.355,21.283,0.0668,0.0697,0.7137,0.4733,BCC+FCC,1,2.15,4.7175,0.0422,0.1608,0.3634,0.1082,0.4733,0.1572,BCC+FCC,1,12.6995,4.7175,0.0422,0.3661,0.0697,0.4733,0.4096,BCC+FCC,1,1.8037,2.15,4.7175,52.095,0.0422,21.283,0.1608,0.3634,BCC+FCC
1,7.121,12.9,0.05,0.1898,0.1008,BCC+FCC,1,13.4459,0.05,79.28,33.084,0.0711,0.0575,0.6946,0.5458,BCC+FCC,1,1.75,4.6235,0.05,0.1898,0.2996,0.1008,0.5458,0.2502,BCC+FCC,1,13.4459,4.6235,0.05,0.3488,0.0575,0.5458,0.5021,BCC+FCC,1,2.8513,1.75,4.6235,64.895,0.05,33.084,0.1898,0.2996,BCC+FCC
1,7.1725,14.32,0.0475,0.1924,0.1086,BCC+FCC,1,13.3763,0.0475,79.54,21.192,0.0717,0.0611,0.6373,0.4827,BCC+FCC,1,2,4.64,0.0475,0.1924,0.3156,0.1086,0.4827,0.1635,BCC+FCC,1,13.3763,4.64,0.0475,0.3429,0.0611,0.4827,0.4368,BCC+FCC,1,1.9323,2,4.64,51.68,0.0475,21.192,0.1924,0.3156,BCC+FCC
1,7.0345,14.89,0.0433,0.1762,0.1099,BCC+FCC,1,13.0871,0.0433,78.12,22.529,0.0676,0.0597,0.665,0.4682,BCC+FCC,1,2.05,4.6125,0.0433,0.1762,0.3375,0.1099,0.4682,0.1629,BCC+FCC,1,13.0871,4.6125,0.0433,0.3548,0.0597,0.4682,0.3973,BCC+FCC,1,2.2205,2.05,4.6125,54.03,0.0433,22.529,0.1762,0.3375,BCC+FCC
1,6.741,15.2,0.0494,0.1894,0.1158,BCC+FCC,1,13.6346,0.0494,85.15,23.661,0.0723,0.0617,0.7473,0.5254,BCC+FCC,1,2.05,4.6015,0.0494,0.1894,0.3758,0.1158,0.5254,0.1788,BCC+FCC,1,13.6346,4.6015,0.0494,0.3953,0.0617,0.5254,0.4342,BCC+FCC,1,1.9032,2.05,4.6015,53.065,0.0494,23.661,0.1894,0.3758,BCC+FCC
1,7.7435,12.315,0.046,0.1743,0.1197,BCC+FCC,1,13.3046,0.046,71.12,23.259,0.0629,0.0607,0.4916,0.4613,BCC+FCC,1,1.8,4.674,0.046,0.1743,0.1975,0.1197,0.4613,0.1993,BCC+FCC,1,13.3046,4.674,0.046,0.2727,0.0607,0.4613,0.498,BCC+FCC,1,4.7563,1.8,4.674,59.235,0.046,23.259,0.1743,0.1975,BCC+FCC
1,7.4145,13.31,0.0433,0.1771,0.1364,BCC+FCC,1,13.6225,0.0433,55.65,20.636,0.061,0.0533,0.5377,0.3817,BCC+FCC,1,1.9,4.5705,0.0433,0.1771,0.2453,0.1364,0.3817,0.152,BCC+FCC,1,13.6225,4.5705,0.0433,0.3069,0.0533,0.3817,0.3427,BCC+FCC,1,6.3863,1.9,4.5705,59.83,0.0433,20.636,0.1771,0.2453,BCC+FCC
1,7.684,13.365,0.0472,0.1759,0.1175,BCC+FCC,1,13.4813,0.0472,81.1,26.061,0.0642,0.0562,0.6448,0.5014,BCC+FCC,1,1.7,4.673,0.0472,0.1759,0.2415,0.1175,0.5014,0.2139,BCC+FCC,1,13.4813,4.673,0.0472,0.3072,0.0562,0.5014,0.4952,BCC+FCC,1,11.2543,1.7,4.673,60.065,0.0472,26.061,0.1759,0.2415,BCC+FCC
1,7.485,12.555,0.045,0.1664,0.1119,BCC+FCC,1,13.1634,0.045,74.56,27.158,0.0644,0.0616,0.5309,0.4948,BCC+FCC,1,1.85,4.6655,0.045,0.1664,0.2448,0.1119,0.4948,0.2208,BCC+FCC,1,13.1634,4.6655,0.045,0.2927,0.0616,0.4948,0.5105,BCC+FCC,1,3.0234,1.85,4.6655,61.56,0.045,27.158,0.1664,0.2448,BCC+FCC
1,7.2245,13.88,0.0455,0.1836,0.1238,BCC+FCC,1,13.1587,0.0455,53.995,24.98,0.063,0.0364,0.6179,0.4186,BCC+FCC,1,1.75,4.5195,0.0455,0.1836,0.2819,0.1238,0.4186,0.1662,BCC+FCC,1,13.1587,4.5195,0.0455,0.3466,0.0364,0.4186,0.3126,BCC+FCC,1,32.1912,1.75,4.5195,66.42,0.0455,24.98,0.1836,0.2819,BCC+FCC
1,7.847,13.3,0.0473,0.1727,0.1088,BCC+FCC,1,12.5537,0.0473,69.17,25.5715,0.0656,0.0372,0.8968,0.395,BCC+FCC,1,1.45,4.5465,0.0473,0.1727,0.176,0.1088,0.395,0.2022,BCC+FCC,1,12.5537,4.5465,0.0473,0.2802,0.0372,0.395,0.3408,BCC+FCC,1,2.9633,1.45,4.5465,72.935,0.0473,25.5715,0.1727,0.176,BCC+FCC
1,7.5965,12.96,0.0479,0.1825,0.1256,BCC+FCC,1,12.6995,0.0479,114.54,26.945,0.0752,0.047,1.0146,0.3809,BCC+FCC,1,1.4,4.4915,0.0479,0.1825,0.1768,0.1256,0.3809,0.2373,BCC+FCC,1,12.6995,4.4915,0.0479,0.2983,0.047,0.3809,0.3263,BCC+FCC,1,4.5982,1.4,4.4915,80.955,0.0479,26.945,0.1825,0.1768,BCC+FCC
1,7.7405,14.18,0.0502,0.1943,0.1017,BCC+FCC,1,13.0463,0.0502,89.565,23.0065,0.0735,0.0667,0.7616,0.4699,BCC+FCC,1,1.95,4.846,0.0502,0.1943,0.2766,0.1017,0.4699,0.1556,BCC+FCC,1,13.0463,4.846,0.0502,0.3135,0.0667,0.4699,0.4227,BCC+FCC,1,1.5963,1.95,4.846,54.805,0.0502,23.0065,0.1943,0.2766,BCC+FCC
1,7.74,14.545,0.0507,0.1978,0.1155,BCC+FCC,1,13.1634,0.0507,96.04,16.78,0.0727,0.0635,0.7465,0.4671,BCC+FCC,1,1.85,4.7885,0.0507,0.1978,0.2766,0.1155,0.4671,0.144,BCC+FCC,1,13.1634,4.7885,0.0507,0.319,0.0635,0.4671,0.4341,BCC+FCC,1,2.0667,1.85,4.7885,49.075,0.0507,16.78,0.1978,0.2766,BCC+FCC
1,7.654,14.19,0.0542,0.204,0.1149,BCC+FCC,1,13.3809,0.0542,95.04,19.284,0.0745,0.0627,0.7342,0.5145,BCC+FCC,1,1.8,4.756,0.0542,0.204,0.2778,0.1149,0.5145,0.1698,BCC+FCC,1,13.3809,4.756,0.0542,0.3287,0.0627,0.5145,0.4932,BCC+FCC,1,2.2778,1.8,4.756,50.64,0.0542,19.284,0.204,0.2778,BCC+FCC
