Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
4,8.1415,13.74,0.0305,0.12,0.0921,FCC,4,13.0175,0.0305,66.5,21.55,0.0416,0.0554,0.5777,0.361,FCC,4,1.8,4.709,0.0305,0.12,0.1674,0.0921,0.361,0.1607,FCC,4,13.0175,4.709,0.0305,0.2123,0.0554,0.361,0.3529,FCC,4,9.2126,1.8,4.709,63.59,0.0305,21.55,0.12,0.1674,FCC
3,8.154,13.025,0.0314,0.1219,0.0682,FCC,3,13.1708,0.0314,69,21.647,0.0484,0.0632,0.5983,0.3495,FCC,3,1.9,4.8165,0.0314,0.1219,0.1699,0.0682,0.3495,0.1812,FCC,3,13.1708,4.8165,0.0314,0.2108,0.0632,0.3495,0.3656,FCC,3,6.584,1.9,4.8165,70.71,0.0314,21.647,0.1219,0.1699,FCC
3,8.3425,13.895,0.0273,0.1142,0.0886,FCC,3,13.2283,0.0273,79.215,22.235,0.0429,0.0584,0.6658,0.3699,FCC,3,1.85,4.8565,0.0273,0.1142,0.1659,0.0886,0.3699,0.1595,FCC,3,13.2283,4.8565,0.0273,0.2018,0.0584,0.3699,0.3685,FCC,3,29.6088,1.85,4.8565,63.585,0.0273,22.235,0.1142,0.1659,FCC
4,8.013,12.62,0.0312,0.1265,0.067,FCC,4,13.2283,0.0312,64.92,24.15,0.0511,0.0605,0.5347,0.3869,FCC,4,1.85,4.744,0.0312,0.1265,0.1714,0.067,0.3869,0.206,FCC,4,13.2283,4.744,0.0312,0.2168,0.0605,0.3869,0.4148,FCC,4,7.4472,1.85,4.744,70.05,0.0312,24.15,0.1265,0.1714,FCC
2,8.1815,13.355,0.026,0.1067,0.067,FCC,2,12.47,0.026,69.09,22.372,0.0418,0.0606,0.5317,0.3659,FCC,2,1.95,4.8015,0.026,0.1067,0.1669,0.067,0.3659,0.172,FCC,2,12.47,4.8015,0.026,0.1939,0.0606,0.3659,0.3902,FCC,2,8.1272,1.95,4.8015,64.78,0.026,22.372,0.1067,0.1669,FCC
1,7.865,14.29,0.0442,0.1564,0.1072,BCC+FCC,1,13.6346,0.0442,47.38,22.5755,0.0563,0.0593,0.6572,0.3699,BCC+FCC,1,1.7,4.678,0.0442,0.1564,0.2319,0.1072,0.3699,0.1438,BCC+FCC,1,13.6346,4.678,0.0442,0.2838,0.0593,0.3699,0.2808,BCC+FCC,1,18.5618,1.7,4.678,67.595,0.0442,22.5755,0.1564,0.2319,BCC+FCC
3,7.8885,13.745,0.0349,0.1321,0.082,FCC,3,12.3696,0.0349,56.76,17.74,0.0522,0.07,0.6337,0.3012,FCC,3,2,4.7955,0.0349,0.1321,0.2296,0.082,0.3012,0.1316,FCC,3,12.3696,4.7955,0.0349,0.2551,0.07,0.3012,0.2449,FCC,3,3.5834,2,4.7955,72.78,0.0349,17.74,0.1321,0.2296,FCC
1,7.8755,13.77,0.045,0.1602,0.1019,BCC+FCC,1,14.2397,0.045,49.45,23.784,0.0608,0.0656,0.7073,0.3806,BCC+FCC,1,1.75,4.753,0.045,0.1602,0.2338,0.1019,0.3806,0.171,BCC+FCC,1,14.2397,4.753,0.045,0.287,0.0656,0.3806,0.3236,BCC+FCC,1,9.5889,1.75,4.753,70.78,0.045,23.784,0.1602,0.2338,BCC+FCC
1,7.741,13.68,0.0482,0.1728,0.1028,BCC+FCC,1,14.0984,0.0482,52.82,26.37,0.0618,0.0527,0.6921,0.4238,BCC+FCC,1,1.6,4.638,0.0482,0.1728,0.2345,0.1028,0.4238,0.1902,BCC+FCC,1,14.0984,4.638,0.0482,0.305,0.0527,0.4238,0.3574,BCC+FCC,1,11.6716,1.6,4.638,68.67,0.0482,26.37,0.1728,0.2345,BCC+FCC
1,7.6535,13.155,0.0478,0.1762,0.0988,BCC+FCC,1,14.1821,0.0478,51.62,27.257,0.0635,0.0532,0.6696,0.4206,BCC+FCC,1,1.6,4.6305,0.0478,0.1762,0.2348,0.0988,0.4206,0.2046,BCC+FCC,1,14.1821,4.6305,0.0478,0.3105,0.0532,0.4206,0.3614,BCC+FCC,1,22.0622,1.6,4.6305,72.03,0.0478,27.257,0.1762,0.2348,BCC+FCC
1,7.8205,13.72,0.0432,0.1586,0.1002,BCC+FCC,1,14.6747,0.0432,61.735,24.8195,0.0595,0.0622,0.6973,0.4014,BCC+FCC,1,1.75,4.713,0.0432,0.1586,0.2332,0.1002,0.4014,0.1817,BCC+FCC,1,14.6747,4.713,0.0432,0.2866,0.0622,0.4014,0.3544,BCC+FCC,1,16.4564,1.75,4.713,68.555,0.0432,24.8195,0.1586,0.2332,BCC+FCC
1,7.8765,14.305,0.0467,0.1662,0.1074,BCC+FCC,1,13.9813,0.0467,61.23,24.836,0.0597,0.0539,0.7539,0.4378,BCC+FCC,1,1.6,4.6705,0.0467,0.1662,0.2338,0.1074,0.4378,0.1796,BCC+FCC,1,13.9813,4.6705,0.0467,0.2951,0.0539,0.4378,0.3757,BCC+FCC,1,11.2635,1.6,4.6705,63.255,0.0467,24.836,0.1662,0.2338,BCC+FCC
2,7.883,13.965,0.0338,0.1324,0.0895,FCC,2,13.6346,0.0338,68.35,21.904,0.0512,0.0656,0.6406,0.3562,FCC,2,1.95,4.7555,0.0338,0.1324,0.2294,0.0895,0.3562,0.154,FCC,2,13.6346,4.7555,0.0338,0.2564,0.0656,0.3562,0.3168,FCC,2,6.074,1.95,4.7555,66.705,0.0338,21.904,0.1324,0.2294,FCC
1,7.62,14.335,0.0505,0.1748,0.1089,BCC+FCC,1,13.6225,0.0505,36.61,24.524,0.0669,0.0698,0.7046,0.3941,BCC+FCC,1,1.8,4.7495,0.0505,0.1748,0.2836,0.1089,0.3941,0.1582,BCC+FCC,1,13.6225,4.7495,0.0505,0.3302,0.0698,0.3941,0.2961,BCC+FCC,1,4.1678,1.8,4.7495,70.305,0.0505,24.524,0.1748,0.2836,BCC+FCC
1,7.359,12.93,0.0527,0.1852,0.0964,BCC+FCC,1,13.4459,0.0527,36.04,24.894,0.0709,0.0699,0.6507,0.3882,BCC+FCC,1,1.75,4.702,0.0527,0.1852,0.2842,0.0964,0.3882,0.1982,BCC+FCC,1,13.4459,4.702,0.0527,0.3466,0.0699,0.3882,0.3158,BCC+FCC,1,3.1104,1.75,4.702,78.59,0.0527,24.894,0.1852,0.2842,BCC+FCC
1,7.5465,14.32,0.043,0.1612,0.1031,BCC+FCC,1,14.3234,0.043,57.14,23.482,0.0616,0.0674,0.7037,0.3843,BCC+FCC,1,1.9,4.702,0.043,0.1612,0.2807,0.1031,0.3843,0.1536,BCC+FCC,1,14.3234,4.702,0.043,0.3169,0.0674,0.3843,0.2958,BCC+FCC,1,4.8867,1.9,4.702,68.14,0.043,23.482,0.1612,0.2807,BCC+FCC
1,7.615,14.19,0.0487,0.1712,0.105,BCC+FCC,1,13.9813,0.0487,47.19,24.938,0.0666,0.0703,0.7603,0.4007,BCC+FCC,1,1.85,4.767,0.0487,0.1712,0.2834,0.105,0.4007,0.1694,BCC+FCC,1,13.9813,4.767,0.0487,0.3263,0.0703,0.4007,0.321,BCC+FCC,1,3.5281,1.85,4.767,69.96,0.0487,24.938,0.1712,0.2834,BCC+FCC
1,7.132,12.17,0.0473,0.1787,0.0902,BCC+FCC,1,13.5221,0.0473,46.825,29.3465,0.0668,0.0565,0.6648,0.4225,BCC+FCC,1,1.65,4.597,0.0473,0.1787,0.2792,0.0902,0.4225,0.2364,BCC+FCC,1,13.5221,4.597,0.0473,0.343,0.0565,0.4225,0.3545,BCC+FCC,1,4.823,1.65,4.597,79.495,0.0473,29.3465,0.1787,0.2792,BCC+FCC
1,7.6975,14.57,0.0448,0.1621,0.106,BCC+FCC,1,13.9813,0.0448,58.675,24.5595,0.0636,0.0694,0.7943,0.404,BCC+FCC,1,1.9,4.792,0.0448,0.1621,0.2822,0.106,0.404,0.16,BCC+FCC,1,13.9813,4.792,0.0448,0.3152,0.0694,0.404,0.3266,BCC+FCC,1,3.5084,1.9,4.792,66.255,0.0448,24.5595,0.1621,0.2822,BCC+FCC
1,7.63,15.235,0.042,0.1591,0.1107,BCC+FCC,1,13.4171,0.042,74.41,20.683,0.0574,0.0546,0.7416,0.4117,BCC+FCC,1,1.8,4.6445,0.042,0.1591,0.2799,0.1107,0.4117,0.1454,BCC+FCC,1,13.4171,4.6445,0.042,0.3152,0.0546,0.4117,0.3344,BCC+FCC,1,5518.9609,1.8,4.6445,56.91,0.042,20.683,0.1591,0.2799,BCC+FCC
1,7.839,15.875,0.0427,0.1606,0.1174,BCC+FCC,1,12.9458,0.0427,68.9,17.73,0.0597,0.0596,0.8876,0.415,BCC+FCC,1,1.7,4.7245,0.0427,0.1606,0.2806,0.1174,0.415,0.1322,BCC+FCC,1,12.9458,4.7245,0.0427,0.3121,0.0596,0.415,0.3272,BCC+FCC,1,10.5866,1.7,4.7245,53.66,0.0427,17.73,0.1606,0.2806,BCC+FCC
1,7.35,13.175,0.0504,0.1817,0.0982,BCC+FCC,1,14.2397,0.0504,65.89,31.265,0.0684,0.0604,0.7387,0.477,BCC+FCC,1,1.7,4.6545,0.0504,0.1817,0.2836,0.0982,0.477,0.2342,BCC+FCC,1,14.2397,4.6545,0.0504,0.3438,0.0604,0.477,0.4229,BCC+FCC,1,5.504,1.7,4.6545,70.375,0.0504,31.265,0.1817,0.2836,BCC+FCC
1,7.3125,12.555,0.0503,0.1782,0.0899,BCC+FCC,1,13.2638,0.0503,62.525,30.842,0.0703,0.0676,0.7359,0.4492,BCC+FCC,1,1.75,4.7045,0.0503,0.1782,0.2843,0.0899,0.4492,0.2457,BCC+FCC,1,13.2638,4.7045,0.0503,0.3386,0.0676,0.4492,0.4113,BCC+FCC,1,2.6204,1.75,4.7045,75.615,0.0503,30.842,0.1782,0.2843,BCC+FCC
1,7.378,13.14,0.0451,0.1649,0.0901,BCC+FCC,1,14.1058,0.0451,73.3,29.4675,0.0665,0.0658,0.6878,0.4586,BCC+FCC,1,1.85,4.697,0.0451,0.1649,0.2823,0.0901,0.4586,0.2274,BCC+FCC,1,14.1058,4.697,0.0451,0.3218,0.0658,0.4586,0.4255,BCC+FCC,1,3.0049,1.85,4.697,70.175,0.0451,29.4675,0.1649,0.2823,BCC+FCC
1,7.426,13.24,0.0461,0.1659,0.0907,BCC+FCC,1,13.7759,0.0461,79.48,30.39,0.0673,0.0661,0.6955,0.48,BCC+FCC,1,1.85,4.722,0.0461,0.1659,0.2834,0.0907,0.48,0.2319,BCC+FCC,1,13.7759,4.722,0.0461,0.3225,0.0661,0.48,0.4559,BCC+FCC,1,2.8072,1.85,4.722,68.12,0.0461,30.39,0.1659,0.2834,BCC+FCC
1,7.563,14.035,0.0474,0.1709,0.1022,BCC+FCC,1,13.6225,0.0474,87.86,27.953,0.0665,0.0626,0.7281,0.5116,BCC+FCC,1,1.8,4.7295,0.0474,0.1709,0.2841,0.1022,0.5116,0.2145,BCC+FCC,1,13.6225,4.7295,0.0474,0.3279,0.0626,0.5116,0.4845,BCC+FCC,1,4.1828,1.8,4.7295,60.91,0.0474,27.953,0.1709,0.2841,BCC+FCC
1,7.5115,13.96,0.0455,0.1685,0.1009,BCC+FCC,1,13.6225,0.0455,86.005,27.8425,0.0653,0.0604,0.6968,0.5114,BCC+FCC,1,1.8,4.697,0.0455,0.1685,0.2833,0.1009,0.5114,0.216,BCC+FCC,1,13.6225,4.697,0.0455,0.3261,0.0604,0.5114,0.4842,BCC+FCC,1,4.8871,1.8,4.697,60.825,0.0455,27.8425,0.1685,0.2833,BCC+FCC
1,6.997,13.37,0.051,0.187,0.1003,BCC+FCC,1,13.8809,0.051,41.15,27.8835,0.0705,0.0659,0.6837,0.4261,BCC+FCC,1,1.8,4.626,0.051,0.187,0.3228,0.1003,0.4261,0.2002,BCC+FCC,1,13.8809,4.626,0.051,0.376,0.0659,0.4261,0.3208,BCC+FCC,1,3.0344,1.8,4.626,75.805,0.051,27.8835,0.187,0.3228,BCC+FCC
1,7.319,14.85,0.0417,0.1598,0.1018,BCC+FCC,1,13.0175,0.0417,58.715,22.7355,0.0643,0.0748,0.7363,0.3729,BCC+FCC,1,2.1,4.741,0.0417,0.1598,0.3232,0.1018,0.3729,0.131,BCC+FCC,1,13.0175,4.741,0.0417,0.3401,0.0748,0.3729,0.2528,BCC+FCC,1,2.0801,2.1,4.741,67.465,0.0417,22.7355,0.1598,0.3232,BCC+FCC
1,7.3765,15.605,0.0474,0.1724,0.1152,BCC+FCC,1,14.0696,0.0474,57.79,22.997,0.0644,0.0658,0.8027,0.4114,BCC+FCC,1,1.9,4.6735,0.0474,0.1724,0.3243,0.1152,0.4114,0.1299,BCC+FCC,1,14.0696,4.6735,0.0474,0.3541,0.0658,0.4114,0.2753,BCC+FCC,1,4.9196,1.9,4.6735,60.37,0.0474,22.997,0.1724,0.3243,BCC+FCC
1,7.233,14.495,0.0422,0.1648,0.1007,BCC+FCC,1,13.6346,0.0422,57.84,23.831,0.0661,0.0733,0.7234,0.3911,BCC+FCC,1,2.05,4.7085,0.0422,0.1648,0.3231,0.1007,0.3911,0.1519,BCC+FCC,1,13.6346,4.7085,0.0422,0.3465,0.0733,0.3911,0.2848,BCC+FCC,1,2.24,2.05,4.7085,69.03,0.0422,23.831,0.1648,0.3231,BCC+FCC
1,7.0295,13.845,0.0492,0.1837,0.1024,BCC+FCC,1,14.4284,0.0492,53.72,29.248,0.0683,0.0582,0.7294,0.4585,BCC+FCC,1,1.8,4.5935,0.0492,0.1837,0.3222,0.1024,0.4585,0.2031,BCC+FCC,1,14.4284,4.5935,0.0492,0.3723,0.0582,0.4585,0.3548,BCC+FCC,1,4.7665,1.8,4.5935,70.22,0.0492,29.248,0.1837,0.3222,BCC+FCC
1,6.992,13.225,0.0487,0.179,0.0967,BCC+FCC,1,13.8809,0.0487,48.95,28.332,0.07,0.068,0.7203,0.4325,BCC+FCC,1,1.85,4.6435,0.0487,0.179,0.3224,0.0967,0.4325,0.2125,BCC+FCC,1,13.8809,4.6435,0.0487,0.3657,0.068,0.4325,0.3448,BCC+FCC,1,2.4498,1.85,4.6435,75.46,0.0487,28.332,0.179,0.3224,BCC+FCC
1,7.3855,14.915,0.048,0.1719,0.108,BCC+FCC,1,13.8401,0.048,59.55,25.555,0.0684,0.0733,0.8245,0.4237,BCC+FCC,1,2,4.7735,0.048,0.1719,0.3258,0.108,0.4237,0.1596,BCC+FCC,1,13.8401,4.7735,0.048,0.3524,0.0733,0.4237,0.3238,BCC+FCC,1,2.2833,2,4.7735,65.35,0.048,25.555,0.1719,0.3258,BCC+FCC
1,7.243,14.34,0.046,0.1696,0.1006,BCC+FCC,1,14.2109,0.046,70.355,27.2665,0.0684,0.0719,0.7654,0.4467,BCC+FCC,1,2,4.726,0.046,0.1696,0.3249,0.1006,0.4467,0.1878,BCC+FCC,1,14.2109,4.726,0.046,0.3516,0.0719,0.4467,0.3715,BCC+FCC,1,2.2567,2,4.726,66.485,0.046,27.2665,0.1696,0.3249,BCC+FCC
1,7.296,14.585,0.0486,0.1757,0.1061,BCC+FCC,1,14.4284,0.0486,69.19,27.475,0.0694,0.071,0.8059,0.4596,BCC+FCC,1,1.95,4.7335,0.0486,0.1757,0.326,0.1061,0.4596,0.1861,BCC+FCC,1,14.4284,4.7335,0.0486,0.3583,0.071,0.4596,0.3789,BCC+FCC,1,2.5564,1.95,4.7335,64.775,0.0486,27.475,0.1757,0.326,BCC+FCC
1,7.26,14.135,0.0511,0.1787,0.1014,BCC+FCC,1,13.5221,0.0511,65.65,28.828,0.0717,0.073,0.8134,0.4602,BCC+FCC,1,1.95,4.7585,0.0511,0.1787,0.327,0.1014,0.4602,0.2026,BCC+FCC,1,13.5221,4.7585,0.0511,0.3615,0.073,0.4602,0.3906,BCC+FCC,1,1.9774,1.95,4.7585,68.22,0.0511,28.828,0.1787,0.327,BCC+FCC
1,7.107,14.08,0.0461,0.1725,0.1016,BCC+FCC,1,14.5334,0.0461,70.72,28.87,0.0672,0.0631,0.7317,0.4743,BCC+FCC,1,1.9,4.636,0.0461,0.1725,0.3229,0.1016,0.4743,0.2055,BCC+FCC,1,14.5334,4.636,0.0461,0.3575,0.0631,0.4743,0.3959,BCC+FCC,1,3.3503,1.9,4.636,66.17,0.0461,28.87,0.1725,0.3229,BCC+FCC
1,7.38,15.135,0.047,0.1718,0.1107,BCC+FCC,1,14.4284,0.047,78.975,25.06,0.0671,0.0686,0.8107,0.4652,BCC+FCC,1,1.95,4.7335,0.047,0.1718,0.3256,0.1107,0.4652,0.1704,BCC+FCC,1,14.4284,4.7335,0.047,0.3533,0.0686,0.4652,0.3849,BCC+FCC,1,3.0219,1.95,4.7335,59.275,0.047,25.06,0.1718,0.3256,BCC+FCC
1,7.4595,15.175,0.042,0.1576,0.103,BCC+FCC,1,13.0871,0.042,85.48,24.426,0.0649,0.0713,0.7791,0.4371,BCC+FCC,1,2.1,4.8085,0.042,0.1576,0.3246,0.103,0.4371,0.1556,BCC+FCC,1,13.0871,4.8085,0.042,0.3363,0.0713,0.4371,0.3636,BCC+FCC,1,1.9667,2.1,4.8085,59.16,0.042,24.426,0.1576,0.3246,BCC+FCC
1,7.2375,14.56,0.0451,0.1686,0.1039,BCC+FCC,1,14.2397,0.0451,83.04,27.112,0.0669,0.0656,0.7308,0.4937,BCC+FCC,1,1.95,4.686,0.0451,0.1686,0.3246,0.1039,0.4937,0.1968,BCC+FCC,1,14.2397,4.686,0.0451,0.3515,0.0656,0.4937,0.4342,BCC+FCC,1,2.9576,1.95,4.686,60.41,0.0451,27.112,0.1686,0.3246,BCC+FCC
1,7.2495,14.21,0.0483,0.1712,0.1001,BCC+FCC,1,13.2638,0.0483,88.66,29.47,0.0698,0.0687,0.7432,0.5185,BCC+FCC,1,1.95,4.736,0.0483,0.1712,0.3265,0.1001,0.5185,0.2164,BCC+FCC,1,13.2638,4.736,0.0483,0.3534,0.0687,0.5185,0.4753,BCC+FCC,1,2.0965,1.95,4.736,61.8,0.0483,29.47,0.1712,0.3265,BCC+FCC
1,7.2805,14.515,0.0444,0.1626,0.1,BCC+FCC,1,13.1634,0.0444,90.7,26.683,0.0671,0.0672,0.6908,0.5152,BCC+FCC,1,2,4.7285,0.0444,0.1626,0.3253,0.1,0.5152,0.2011,BCC+FCC,1,13.1634,4.7285,0.0444,0.3435,0.0672,0.5152,0.48,BCC+FCC,1,2.1886,2,4.7285,58.01,0.0444,26.683,0.1626,0.3253,BCC+FCC
1,6.9605,15.265,0.0428,0.169,0.1078,BCC+FCC,1,12.6233,0.0428,53.98,23.404,0.0675,0.075,0.7265,0.3864,BCC+FCC,1,2.15,4.6725,0.0428,0.169,0.3608,0.1078,0.3864,0.1169,BCC+FCC,1,12.6233,4.6725,0.0428,0.376,0.075,0.3864,0.2204,BCC+FCC,1,1.7979,2.15,4.6725,66.82,0.0428,23.404,0.169,0.3608,BCC+FCC
1,6.974,15.085,0.0472,0.1758,0.1081,BCC+FCC,1,13.6346,0.0472,56.57,25.722,0.0703,0.0756,0.7892,0.4241,BCC+FCC,1,2.1,4.6975,0.0472,0.1758,0.3628,0.1081,0.4241,0.1511,BCC+FCC,1,13.6346,4.6975,0.0472,0.3832,0.0756,0.4241,0.2895,BCC+FCC,1,1.8372,2.1,4.6975,66.415,0.0472,25.722,0.1758,0.3628,BCC+FCC
1,7.893,13.62,0.0425,0.1713,0.1072,BCC+FCC,1,13.0871,0.0425,67.85,23.164,0.0586,0.0458,0.6325,0.4274,BCC+FCC,1,1.65,4.6255,0.0425,0.1713,0.1996,0.1072,0.4274,0.1771,BCC+FCC,1,13.0871,4.6255,0.0425,0.2685,0.0458,0.4274,0.3951,BCC+FCC,1,10.2065,1.65,4.6255,60.795,0.0425,23.164,0.1713,0.1996,BCC+FCC
1,7.6755,13.65,0.0507,0.2095,0.1099,BCC+FCC,1,12.9458,0.0507,84.655,16.49,0.0737,0.0579,0.6248,0.4706,BCC+FCC,1,1.8,4.6935,0.0507,0.2095,0.2482,0.1099,0.4706,0.1521,BCC+FCC,1,12.9458,4.6935,0.0507,0.3055,0.0579,0.4706,0.4652,BCC+FCC,1,2.6695,1.8,4.6935,48.525,0.0507,16.49,0.2095,0.2482,BCC+FCC
1,7.596,14.4,0.0507,0.1913,0.1142,BCC+FCC,1,12.3696,0.0507,51.495,23.06,0.0643,0.0346,0.6632,0.4283,BCC+FCC,1,1.6,4.5545,0.0507,0.1913,0.2538,0.1142,0.4283,0.1562,BCC+FCC,1,12.3696,4.5545,0.0507,0.322,0.0346,0.4283,0.3261,BCC+FCC,1,7.3645,1.6,4.5545,60.925,0.0507,23.06,0.1913,0.2538,BCC+FCC
1,7.1185,13.35,0.0486,0.2032,0.1034,BCC+FCC,1,13.1634,0.0486,64.48,24.855,0.0728,0.0522,0.5913,0.4654,BCC+FCC,1,1.95,4.5675,0.0486,0.2032,0.2857,0.1034,0.4654,0.1716,BCC+FCC,1,13.1634,4.5675,0.0486,0.3273,0.0522,0.4654,0.3984,BCC+FCC,1,2.1471,1.95,4.5675,57.55,0.0486,24.855,0.2032,0.2857,BCC+FCC
1,7.1915,14.075,0.0488,0.1958,0.1117,BCC+FCC,1,13.7759,0.0488,59.36,26.5185,0.0682,0.0424,0.6888,0.4661,BCC+FCC,1,1.75,4.546,0.0488,0.1958,0.2971,0.1117,0.4661,0.1836,BCC+FCC,1,13.7759,4.546,0.0488,0.3565,0.0424,0.4661,0.3654,BCC+FCC,1,11.0958,1.75,4.546,63.035,0.0488,26.5185,0.1958,0.2971,BCC+FCC
1,7.185,13.315,0.0453,0.1735,0.0957,BCC+FCC,1,13.2638,0.0453,78.37,29.4,0.0685,0.06,0.6214,0.5258,BCC+FCC,1,1.9,4.641,0.0453,0.1735,0.2981,0.0957,0.5258,0.2244,BCC+FCC,1,13.2638,4.641,0.0453,0.3258,0.06,0.5258,0.4966,BCC+FCC,1,2.2814,1.9,4.641,61.25,0.0453,29.4,0.1735,0.2981,BCC+FCC
1,7.133,13.895,0.0485,0.1898,0.102,BCC+FCC,1,13.1634,0.0485,81.64,23.709,0.0729,0.0631,0.616,0.5268,BCC+FCC,1,2,4.6575,0.0485,0.1898,0.316,0.102,0.5268,0.1863,BCC+FCC,1,13.1634,4.6575,0.0485,0.3391,0.0631,0.5268,0.4961,BCC+FCC,1,1.6544,2,4.6575,52.985,0.0485,23.709,0.1898,0.316,BCC+FCC
1,7.1985,13.135,0.0479,0.1793,0.0962,BCC+FCC,1,12.6995,0.0479,85.95,30.9585,0.0706,0.0615,0.6394,0.5596,BCC+FCC,1,1.85,4.666,0.0479,0.1793,0.3004,0.0962,0.5596,0.2397,BCC+FCC,1,12.6995,4.666,0.0479,0.333,0.0615,0.5596,0.5397,BCC+FCC,1,2.0748,1.85,4.666,60.845,0.0479,30.9585,0.1793,0.3004,BCC+FCC
1,7.0345,14.89,0.0433,0.1762,0.1099,BCC+FCC,1,13.0871,0.0433,78.12,22.529,0.0676,0.0597,0.665,0.4682,BCC+FCC,1,2.05,4.6125,0.0433,0.1762,0.3375,0.1099,0.4682,0.1629,BCC+FCC,1,13.0871,4.6125,0.0433,0.3548,0.0597,0.4682,0.3973,BCC+FCC,1,2.2205,2.05,4.6125,54.03,0.0433,22.529,0.1762,0.3375,BCC+FCC
1,7.9925,13.49,0.0459,0.1694,0.1231,BCC+FCC,1,13.2638,0.0459,67.84,23.5045,0.0572,0.0458,0.6563,0.4322,BCC+FCC,1,1.55,4.6315,0.0459,0.1694,0.1827,0.1231,0.4322,0.1869,BCC+FCC,1,13.2638,4.6315,0.0459,0.2705,0.0458,0.4322,0.4083,BCC+FCC,1,4.829,1.55,4.6315,62.065,0.0459,23.5045,0.1694,0.1827,BCC+FCC
1,8.0455,13.735,0.0474,0.1717,0.1263,BCC+FCC,1,12.9458,0.0474,68.78,22.587,0.058,0.0453,0.6944,0.4411,BCC+FCC,1,1.5,4.639,0.0474,0.1717,0.1833,0.1263,0.4411,0.1839,BCC+FCC,1,12.9458,4.639,0.0474,0.2722,0.0453,0.4411,0.4138,BCC+FCC,1,4.3414,1.5,4.639,60.355,0.0474,22.587,0.1717,0.1833,BCC+FCC
1,8.011,13.455,0.0509,0.1802,0.1256,BCC+FCC,1,12.8046,0.0509,67.32,24.897,0.0613,0.0453,0.7106,0.4647,BCC+FCC,1,1.45,4.639,0.0509,0.1802,0.1855,0.1256,0.4647,0.2013,BCC+FCC,1,12.8046,4.639,0.0509,0.2834,0.0453,0.4647,0.4369,BCC+FCC,1,4.4454,1.45,4.639,62.005,0.0509,24.897,0.1802,0.1855,BCC+FCC
1,7.6475,12.115,0.0442,0.172,0.12,BCC+FCC,1,13.7759,0.0442,59.52,24.424,0.0614,0.0573,0.4879,0.4306,BCC+FCC,1,1.8,4.624,0.0442,0.172,0.1945,0.12,0.4306,0.2003,BCC+FCC,1,13.7759,4.624,0.0442,0.2709,0.0573,0.4306,0.4479,BCC+FCC,1,6.0347,1.8,4.624,63.345,0.0442,24.424,0.172,0.1945,BCC+FCC
1,7.6,15.005,0.0497,0.1822,0.1323,BCC+FCC,1,12.8287,0.0497,89.785,15.831,0.0655,0.0574,0.7489,0.4683,BCC+FCC,1,1.75,4.677,0.0497,0.1822,0.2885,0.1323,0.4683,0.1628,BCC+FCC,1,12.8287,4.677,0.0497,0.3389,0.0574,0.4683,0.442,BCC+FCC,1,7.3872,1.75,4.677,50.73,0.0497,15.831,0.1822,0.2885,BCC+FCC
1,7.815,15.525,0.045,0.1625,0.1297,BCC+FCC,1,13.8401,0.045,110.54,21.629,0.072,0.0579,0.9372,0.4238,BCC+FCC,1,1.65,4.5905,0.045,0.1625,0.2332,0.1297,0.4238,0.187,BCC+FCC,1,13.8401,4.5905,0.045,0.2934,0.0579,0.4238,0.3992,BCC+FCC,1,11.9453,1.65,4.5905,59.03,0.045,21.629,0.1625,0.2332,BCC+FCC
1,7.7565,14.18,0.0457,0.1677,0.1168,BCC+FCC,1,13.6346,0.0457,98.69,26.6295,0.0686,0.0579,0.8098,0.4863,BCC+FCC,1,1.65,4.6455,0.0457,0.1677,0.2352,0.1168,0.4863,0.2215,BCC+FCC,1,13.6346,4.6455,0.0457,0.2996,0.0579,0.4863,0.4724,BCC+FCC,1,237.8637,1.65,4.6455,61.815,0.0457,26.6295,0.1677,0.2352,BCC+FCC
1,7.05,14.49,0.0483,0.1798,0.1175,BCC+FCC,1,13.9646,0.0483,97.5,30.382,0.0726,0.0604,0.8878,0.5209,BCC+FCC,1,1.8,4.5835,0.0483,0.1798,0.3236,0.1175,0.5209,0.2332,BCC+FCC,1,13.9646,4.5835,0.0483,0.3681,0.0604,0.5209,0.4506,BCC+FCC,1,4.1841,1.8,4.5835,63.71,0.0483,30.382,0.1798,0.3236,BCC+FCC
1,7.1995,15.89,0.0493,0.1795,0.1336,BCC+FCC,1,13.8809,0.0493,123.88,24.218,0.078,0.0674,0.9174,0.5089,BCC+FCC,1,1.85,4.596,0.0493,0.1795,0.3255,0.1336,0.5089,0.2111,BCC+FCC,1,13.8809,4.596,0.0493,0.3664,0.0674,0.5089,0.4635,BCC+FCC,1,3.7542,1.85,4.596,56.47,0.0493,24.218,0.1795,0.3255,BCC+FCC
